Elements;insertionS;microSec;10;50;50;3;auf
11;0
61;5
111;18
161;23
211;38
261;59
311;78
361;102
411;139
461;181
511;217
561;258
611;312
661;369
711;424
761;486
811;568
861;631
911;701
961;770
1011;860
1061;943
1111;1040
1161;1135
1211;1236
1261;1343
1311;1450
1361;1565
1411;1673
1461;1783
1511;1941
1561;2119
1611;2240
1661;2395
1711;2485
1761;2598
1811;2800
1861;2960
1911;3072
1961;3223
2011;3366
2061;3599
2111;3733
2161;3950
2211;4029
2261;4205
2311;4430
2361;4641
2411;4817
2461;5028
