Elements;qsort;microSec;10;50;150;3;rand;random;35
11;0
61;0
111;6
161;2
211;3
261;4
311;3
361;3
411;3
461;4
511;4
561;4
611;4
661;4
711;5
761;4
811;4
861;4
911;5
961;4
1011;4
1061;4
1111;5
1161;5
1211;5
1261;5
1311;5
1361;5
1411;5
1461;5
1511;5
1561;5
1611;5
1661;5
1711;5
1761;5
1811;6
1861;5
1911;5
1961;5
2011;5
2061;5
2111;5
2161;5
2211;5
2261;6
2311;5
2361;5
2411;5
2461;5
2511;5
2561;5
2611;5
2661;5
2711;5
2761;5
2811;5
2861;5
2911;5
2961;5
3011;5
3061;5
3111;5
3161;5
3211;5
3261;5
3311;5
3361;5
3411;5
3461;5
3511;6
3561;5
3611;5
3661;5
3711;6
3761;6
3811;6
3861;6
3911;6
3961;6
4011;5
4061;5
4111;5
4161;6
4211;6
4261;5
4311;5
4361;6
4411;6
4461;5
4511;5
4561;7
4611;5
4661;6
4711;6
4761;6
4811;6
4861;6
4911;6
4961;6
5011;6
5061;6
5111;7
5161;5
5211;5
5261;5
5311;6
5361;6
5411;6
5461;6
5511;6
5561;6
5611;6
5661;6
5711;6
5761;6
5811;7
5861;6
5911;6
5961;7
6011;6
6061;6
6111;6
6161;6
6211;6
6261;6
6311;6
6361;6
6411;7
6461;7
6511;6
6561;7
6611;7
6661;6
6711;7
6761;8
6811;7
6861;7
6911;6
6961;7
7011;7
7061;6
7111;7
7161;6
7211;7
7261;7
7311;7
7361;7
7411;7
7461;6
